eadpool max workers: 1000
2026-05-11T22:49:04 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 1786d032-6a0b-4bba-8716-c866765d6b05, function type: sync, timestamp (UTC): 2026-05-12 03:49:04.167405, sync threadpool max workers: 1000
2026-05-11T23:34:53 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: ab87c2a0-8e44-4539-b78e-9ed7e2ebbe9d, function type: sync, timestamp (UTC): 2026-05-12 04:34:53.038266, sync threadpool max workers: 1000
2026-05-11T23:34:55 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 8bd8c59c-fe0e-4112-a32c-2ba37dfeb96f, function type: sync, timestamp (UTC): 2026-05-12 04:34:55.541950, sync threadpool max workers: 1000
2026-05-11T23:34:58 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 6ed8714b-fac0-40a1-8000-0a89be40473e, function type: sync, timestamp (UTC): 2026-05-12 04:34:58.045286, sync threadpool max workers: 1000
2026-05-11T23:35:00 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 41d74e01-3daa-41b7-b5d2-90a1472952c0, function type: sync, timestamp (UTC): 2026-05-12 04:35:00.548852, sync threadpool max workers: 1000
2026-05-11T23:35:03 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 9176e867-5c2f-486d-a7f2-f855bc0d3996, function type: sync, timestamp (UTC): 2026-05-12 04:35:03.052849, sync threadpool max workers: 1000
2026-05-11T23:35:05 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 7c121516-1650-4e41-9003-5923ec51bec0, function type: sync, timestamp (UTC): 2026-05-12 04:35:05.557178, sync threadpool max workers: 1000
2026-05-11T23:35:08 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 14e6c8db-53a2-4ba5-8516-fac54431485f, function type: sync, timestamp (UTC): 2026-05-12 04:35:08.061304, sync threadpool max workers: 1000
2026-05-11T23:35:10 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: ee3a3c5b-781f-48ef-90f9-6a0eff3e79e4, function type: sync, timestamp (UTC): 2026-05-12 04:35:10.564530, sync threadpool max workers: 1000
2026-05-11T23:35:13 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 75a9f637-37d3-4d2f-957e-e7513ce67ef3, function type: sync, timestamp (UTC): 2026-05-12 04:35:13.067815, sync threadpool max workers: 1000
2026-05-11T23:35:15 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 2c94c134-6c8f-41fd-b101-9547e61790ec, function type: sync, timestamp (UTC): 2026-05-12 04:35:15.571493, sync threadpool max workers: 1000
2026-05-11T23:35:18 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 2a4add36-91bc-4b44-809f-6a31cb05617b, function type: sync, timestamp (UTC): 2026-05-12 04:35:18.075464, sync threadpool max workers: 1000
2026-05-11T23:35:20 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 1cf29016-6c07-4147-ba2d-0b6f16b69470, function type: sync, timestamp (UTC): 2026-05-12 04:35:20.578403, sync threadpool max workers: 1000
2026-05-11T23:35:22 | INFO | planner_sync_service_v5 | 📊 Health Check: processed=0 pending=0 failed=0 rate=ok webhooks=1
2026-05-11T23:35:23 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: f92b8b42-749c-43f6-b90a-1e04b7e197a9, function type: sync, timestamp (UTC): 2026-05-12 04:35:23.082411, sync threadpool max workers: 1000
2026-05-11T23:35:25 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: e02f6633-7c62-4ec3-92b6-6ae2cf749313, function type: sync, timestamp (UTC): 2026-05-12 04:35:25.585617, sync threadpool max workers: 1000
2026-05-11T23:35:28 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 35ec3dbc-ed44-46a1-b5f7-e7646466afed, function type: sync, timestamp (UTC): 2026-05-12 04:35:28.088709, sync threadpool max workers: 1000
2026-05-11T23:35:30 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: cc4ab973-0968-4772-9ff8-99fda667fe5d, function type: sync, timestamp (UTC): 2026-05-12 04:35:30.591443, sync threadpool max workers: 1000
2026-05-11T23:35:33 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 1bbb7e8e-5ec6-4434-83ff-e6ce74baf061, function type: sync, timestamp (UTC): 2026-05-12 04:35:33.094454, sync threadpool max workers: 1000
2026-05-11T23:35:35 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: acddf4c1-dc79-4a04-bccf-3dae7ea9b18f, function type: sync, timestamp (UTC): 2026-05-12 04:35:35.597941, sync threadpool max workers: 1000
2026-05-11T23:35:38 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 34e0a599-c4b5-4996-82c7-72888fff374d, function type: sync, timestamp (UTC): 2026-05-12 04:35:38.101416, sync threadpool max workers: 1000
2026-05-11T23:35:40 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 2dcbc1cd-fe33-4f2a-935c-b38f5eb191cf, function type: sync, timestamp (UTC): 2026-05-12 04:35:40.604779, sync threadpool max workers: 1000
2026-05-11T23:35:43 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 7130a1cf-5a1f-476e-95f2-75c9d9d61a31, function type: sync, timestamp (UTC): 2026-05-12 04:35:43.108500, sync threadpool max workers: 1000
2026-05-11T23:35:45 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 9e3cb959-57f8-4f48-8136-0abbe8a7d844, function type: sync, timestamp (UTC): 2026-05-12 04:35:45.612223, sync threadpool max workers: 1000
2026-05-11T23:35:48 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: e87f95b1-d97d-46c0-8e17-2d9df1d13e25, function type: sync, timestamp (UTC): 2026-05-12 04:35:48.115626, sync threadpool max workers: 1000
2026-05-11T23:35:50 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: c67407be-3dc3-4a4f-a2ff-e0fa90c46357, function type: sync, timestamp (UTC): 2026-05-12 04:35:50.619881, sync threadpool max workers: 1000
2026-05-11T23:35:53 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: c66a09f7-9be1-4376-abac-a71075064e32, function type: sync, timestamp (UTC): 2026-05-12 04:35:53.123178, sync threadpool max workers: 1000
2026-05-11T23:35:55 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: e63018bd-31f3-4977-9064-32d7521b7b94, function type: sync, timestamp (UTC): 2026-05-12 04:35:55.626592, sync threadpool max workers: 1000
2026-05-11T23:35:58 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 63532d08-6a3d-4cbd-a491-ae99327cc86e, function type: sync, timestamp (UTC): 2026-05-12 04:35:58.129842, sync threadpool max workers: 1000
2026-05-11T23:36:00 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 9ca49fc0-4372-4a23-ba87-bfce28e088c8, function type: sync, timestamp (UTC): 2026-05-12 04:36:00.632815, sync threadpool max workers: 1000
2026-05-11T23:36:03 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 1e1cc8c0-4447-4cc0-ae60-f299e758d601, function type: sync, timestamp (UTC): 2026-05-12 04:36:03.136613, sync threadpool max workers: 1000
2026-05-11T23:36:05 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 76455142-81c7-4a0e-a7e4-7e85938e6c42, function type: sync, timestamp (UTC): 2026-05-12 04:36:05.639933, sync threadpool max workers: 1000
2026-05-11T23:36:08 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 87681302-b901-491f-bee6-313282807aa9, function type: sync, timestamp (UTC): 2026-05-12 04:36:08.142994, sync threadpool max workers: 1000
2026-05-11T23:36:10 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 4f9e7803-678d-4a00-a5fb-d9d0bdfeffc5, function type: sync, timestamp (UTC): 2026-05-12 04:36:10.646170, sync threadpool max workers: 1000
2026-05-11T23:36:13 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 136fc995-e57a-41af-8fe0-71b4c5ad45ec, function type: sync, timestamp (UTC): 2026-05-12 04:36:13.149271, sync threadpool max workers: 1000
2026-05-11T23:36:15 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: daafaffa-620d-4594-8fee-ce2e88e665e5, function type: sync, timestamp (UTC): 2026-05-12 04:36:15.653387, sync threadpool max workers: 1000
2026-05-11T23:36:18 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 5e372f5e-14a6-469d-974b-9a758e37651c, function type: sync, timestamp (UTC): 2026-05-12 04:36:18.156657, sync threadpool max workers: 1000
2026-05-11T23:36:19 | INFO | token_refresh_service | Token for scope 'Bookings.Manage.All Bookings.ReadWrite.All Calendars.ReadWrite.Shared ChannelMessage.ReadWrite ChannelMessage.Send Chat.Create Chat.ManageDeletion.All ChatMember.ReadWrite ChatMessage.Read ChatMessage.Send Community.ReadWrite.All EWS.AccessAsUser.All FileStorageContainer.Selected Files.ReadWrite.All Files.ReadWrite.AppFolder Files.ReadWrite.Selected Files.SelectedOperations.Selected Goals-Export.ReadWrite.All Group.ReadWrite.All GroupMember.ReadWrite.All IMAP.AccessAsUser.All Mail-Advanced.ReadWrite.Shared Mail.ReadWrite Mail.ReadWrite.Shared Mail.Send Mail.Send.Shared MailboxFolder.ReadWrite MailboxItem.ImportExport MailboxItem.Read MailboxSettings.ReadWrite ManagedTenants.ReadWrite.All Notes.Create Notes.ReadWrite.All POP.AccessAsUser.All People.Read.All PeopleSettings.ReadWrite.All Place.ReadWrite.All PlaceDevice.ReadWrite.All SMTP.Send SecurityActions.ReadWrite.All SecurityAlert.ReadWrite.All SecurityAnalyzedMessage.ReadWrite.All SecurityEvents.ReadWrite.All Sites.FullControl.All Sites.Manage.All Sites.ReadWrite.All Sites.Selected Subscription.Read.All Tasks.ReadWrite Tasks.ReadWrite.Shared Team.Create TeamMember.ReadWrite.All TeamMember.ReadWriteNonOwnerRole.All TeamSettings.Read.All TeamSettings.ReadWrite.All TeamTemplates.Read TeamsActivity.Read TeamsActivity.Send TeamsAppInstallation.ReadWriteAndConsentForChat TeamsAppInstallation.ReadWriteAndConsentForTeam TeamsAppInstallation.ReadWriteAndConsentForUser TeamsAppInstallation.ReadWriteForChat TeamsAppInstallation.ReadWriteForTeam TeamsAppInstallation.ReadWriteForUser TeamsAppInstallation.ReadWriteSelfForChat TeamsAppInstallation.ReadWriteSelfForTeam TeamsAppInstallation.ReadWriteSelfForUser TeamsTab.Create TeamsTab.Read.All TeamsTab.ReadWrite.All TeamsTab.ReadWriteForChat TeamsTab.ReadWriteForTeam TeamsTab.ReadWriteForUser TeamsUserConfiguration.Read.All Teamwork.Read.All TeamworkAppSettings.ReadWrite.All TeamworkDevice.ReadWrite.All TeamworkTag.ReadWrite TeamworkUserInteraction.Read.All TermStore.ReadWrite.All ThreatAssessment.ReadWrite.All User.Read User.ReadBasic.All User.ReadWrite.All UserTeamwork.Read UserTimelineActivity.Write.CreatedByApp VirtualAppointment.ReadWrite VirtualAppointmentNotification.Send VirtualEvent.ReadWrite email offline_access openid profile' expiring in 332 seconds, refreshing...
2026-05-11T23:36:19 | INFO | token_refresh_service | Successfully refreshed token for scope: Bookings.Manage.All Bookings.ReadWrite.All Calendars.ReadWrite.Shared ChannelMessage.ReadWrite ChannelMessage.Send Chat.Create Chat.ManageDeletion.All ChatMember.ReadWrite ChatMessage.Read ChatMessage.Send Community.ReadWrite.All EWS.AccessAsUser.All FileStorageContainer.Selected Files.ReadWrite.All Files.ReadWrite.AppFolder Files.ReadWrite.Selected Files.SelectedOperations.Selected Goals-Export.ReadWrite.All Group.ReadWrite.All GroupMember.ReadWrite.All IMAP.AccessAsUser.All Mail-Advanced.ReadWrite.Shared Mail.ReadWrite Mail.ReadWrite.Shared Mail.Send Mail.Send.Shared MailboxFolder.ReadWrite MailboxItem.ImportExport MailboxItem.Read MailboxSettings.ReadWrite ManagedTenants.ReadWrite.All Notes.Create Notes.ReadWrite.All POP.AccessAsUser.All People.Read.All PeopleSettings.ReadWrite.All Place.ReadWrite.All PlaceDevice.ReadWrite.All SMTP.Send SecurityActions.ReadWrite.All SecurityAlert.ReadWrite.All SecurityAnalyzedMessage.ReadWrite.All SecurityEvents.ReadWrite.All Sites.FullControl.All Sites.Manage.All Sites.ReadWrite.All Sites.Selected Subscription.Read.All Tasks.ReadWrite Tasks.ReadWrite.Shared Team.Create TeamMember.ReadWrite.All TeamMember.ReadWriteNonOwnerRole.All TeamSettings.Read.All TeamSettings.ReadWrite.All TeamTemplates.Read TeamsActivity.Read TeamsActivity.Send TeamsAppInstallation.ReadWriteAndConsentForChat TeamsAppInstallation.ReadWriteAndConsentForTeam TeamsAppInstallation.ReadWriteAndConsentForUser TeamsAppInstallation.ReadWriteForChat TeamsAppInstallation.ReadWriteForTeam TeamsAppInstallation.ReadWriteForUser TeamsAppInstallation.ReadWriteSelfForChat TeamsAppInstallation.ReadWriteSelfForTeam TeamsAppInstallation.ReadWriteSelfForUser TeamsTab.Create TeamsTab.Read.All TeamsTab.ReadWrite.All TeamsTab.ReadWriteForChat TeamsTab.ReadWriteForTeam TeamsTab.ReadWriteForUser TeamsUserConfiguration.Read.All Teamwork.Read.All TeamworkAppSettings.ReadWrite.All TeamworkDevice.ReadWrite.All TeamworkTag.ReadWrite TeamworkUserInteraction.Read.All TermStore.ReadWrite.All ThreatAssessment.ReadWrite.All User.Read User.ReadBasic.All User.ReadWrite.All UserTeamwork.Read UserTimelineActivity.Write.CreatedByApp VirtualAppointment.ReadWrite VirtualAppointmentNotification.Send VirtualEvent.ReadWrite email offline_access openid profile (delegated_user=joshua)
2026-05-11T23:36:20 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 97a38e0b-9153-4df6-a4d7-98eca436fb3a, function type: sync, timestamp (UTC): 2026-05-12 04:36:20.660697, sync threadpool max workers: 1000
2026-05-11T23:36:22 | INFO | planner_sync_service_v5 | 📊 Health Check: processed=0 pending=0 failed=0 rate=ok webhooks=1
2026-05-11T23:36:23 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: ebdcc4da-8d57-4dcb-83f9-6cbff49f3a25, function type: sync, timestamp (UTC): 2026-05-12 04:36:23.166836, sync threadpool max workers: 1000
2026-05-11T23:36:25 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: bdf991b3-3f5d-4ed9-85ae-a5cb750fb129, function type: sync, timestamp (UTC): 2026-05-12 04:36:25.670033, sync threadpool max workers: 1000
2026-05-11T23:36:28 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: fac2b696-4964-4906-920c-f4c082dd9fec, function type: sync, timestamp (UTC): 2026-05-12 04:36:28.173000, sync threadpool max workers: 1000
2026-05-11T23:36:30 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: ac5e5046-3b76-48f9-bbc7-4660e728f804, function type: sync, timestamp (UTC): 2026-05-12 04:36:30.677012, sync threadpool max workers: 1000
2026-05-11T23:36:33 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 36ef2ff3-52f5-4bd0-9ec6-d0b534b771c3, function type: sync, timestamp (UTC): 2026-05-12 04:36:33.180457, sync threadpool max workers: 1000
2026-05-11T23:36:35 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 3c902435-5fe7-4981-b606-34e93ba064fe, function type: sync, timestamp (UTC): 2026-05-12 04:36:35.683639, sync threadpool max workers: 1000
2026-05-11T23:36:38 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: d0c33ca1-48a5-4a75-bbcb-152f553eb9f3, function type: sync, timestamp (UTC): 2026-05-12 04:36:38.186967, sync threadpool max workers: 1000
2026-05-11T23:36:40 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: c56d5c94-e870-4578-be3d-78767a92e2ad, function type: sync, timestamp (UTC): 2026-05-12 04:36:40.691236, sync threadpool max workers: 1000
2026-05-11T23:36:43 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: f93bd5e0-ee85-4306-90e6-396330c53940, function type: sync, timestamp (UTC): 2026-05-12 04:36:43.194743, sync threadpool max workers: 1000
2026-05-11T23:36:45 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 6f646a81-1376-49cf-908e-b6fbc29f192c, function type: sync, timestamp (UTC): 2026-05-12 04:36:45.697662, sync threadpool max workers: 1000
2026-05-11T23:36:48 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: a57e8c2d-caa0-42e7-aeec-45ed392c2a82, function type: sync, timestamp (UTC): 2026-05-12 04:36:48.200448, sync threadpool max workers: 1000
2026-05-11T23:36:50 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 8f1443f7-3363-4dc4-a168-9c90e03249c1, function type: sync, timestamp (UTC): 2026-05-12 04:36:50.703660, sync threadpool max workers: 1000
2026-05-11T23:36:53 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: d100b065-ac53-4d46-a3ab-a3a5c04f88e9, function type: sync, timestamp (UTC): 2026-05-12 04:36:53.206973, sync threadpool max workers: 1000
2026-05-11T23:36:55 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 59773973-942d-4379-83bc-b0f823db5b60, function type: sync, timestamp (UTC): 2026-05-12 04:36:55.711075, sync threadpool max workers: 1000
2026-05-11T23:36:57 | INFO | httpx | HTTP Request: GET https://graph.microsoft.com/v1.0/me/contacts/delta?$deltatoken=LztZwWjo5IivWBhyxw5rABubTn2VOHK9J1HtCge_QOx4XuueA1zsQjw54MJRg5Aen4vHjNM7xoax1VQX732u0dJszTdjqAVrE7pdi8-x_Eg.eyr1b1_LlcAM6E0f6uFZFD4pa8rdJiuAo8VDGLBRxVc "HTTP/1.1 200 OK"
2026-05-11T23:36:58 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 801829b6-a89d-4ffb-be05-cccf8e273270, function type: sync, timestamp (UTC): 2026-05-12 04:36:58.214613, sync threadpool max workers: 1000
2026-05-11T23:37:00 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: d6629edb-f22b-4fc2-8e93-d9bf31b7a443, function type: sync, timestamp (UTC): 2026-05-12 04:37:00.718754, sync threadpool max workers: 1000
2026-05-11T23:37:03 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 0701f19f-3740-45f5-9489-4a9de06f825c, function type: sync, timestamp (UTC): 2026-05-12 04:37:03.222159, sync threadpool max workers: 1000
2026-05-11T23:37:05 | INFO | azure_functions_worker | Received FunctionInvocationRequest, request ID: 883fa8c1-f185-4bd4-a973-ef5aa35fd808, function ID: 5c8aba1c-6a9b-5068-81c1-70e4b9a102a5, function name: readiness_check, invocation ID: 437054c5-58fe-4473-b55c-c4bfbb29dd0e, function type: sync, timestamp (UTC): 2026-05-12 04:37:05.725513, sync threadpool max workers: 1000
